gid,row,col,xcoord,ycoord,agri_gc
"227305","316","505","72.25","67.75","0"
"227306","316","506","72.75","67.75","0"
"227307","316","507","73.25","67.75","0"
"227309","316","509","74.25","67.75","0"
"227310","316","510","74.75","67.75","0"
"227311","316","511","75.25","67.75","0"
"227312","316","512","75.75","67.75","0"
"227313","316","513","76.25","67.75","0"
"227314","316","514","76.75","67.75","0"
"227315","316","515","77.25","67.75","0"
"227316","316","516","77.75","67.75","0"
"227317","316","517","78.25","67.75","0"
"227318","316","518","78.75","67.75","0"
"227319","316","519","79.25","67.75","0"
"227320","316","520","79.75","67.75","0"
"227321","316","521","80.25","67.75","0"
"227322","316","522","80.75","67.75","0"
"227323","316","523","81.25","67.75","0"
"227324","316","524","81.75","67.75","0"
"227325","316","525","82.25","67.75","0"
"227326","316","526","82.75","67.75","0"
"227327","316","527","83.25","67.75","0"
"227328","316","528","83.75","67.75","0"
"227329","316","529","84.25","67.75","0"
"227330","316","530","84.75","67.75","0"
"227331","316","531","85.25","67.75","0"
"227332","316","532","85.75","67.75","0"
"227333","316","533","86.25","67.75","0"
"227334","316","534","86.75","67.75","0"
"227335","316","535","87.25","67.75","0"
"227336","316","536","87.75","67.75","0"
"227337","316","537","88.25","67.75","0"
"227338","316","538","88.75","67.75","0"
"227339","316","539","89.25","67.75","0"
"227340","316","540","89.75","67.75","0"
"227341","316","541","90.25","67.75","0"
"227342","316","542","90.75","67.75","0"
"227343","316","543","91.25","67.75","0"
"227344","316","544","91.75","67.75","0"
"227345","316","545","92.25","67.75","0"
"227346","316","546","92.75","67.75","0"
"227347","316","547","93.25","67.75","0"
"227348","316","548","93.75","67.75","0"
"227349","316","549","94.25","67.75","0"
"227350","316","550","94.75","67.75","0"
"227351","316","551","95.25","67.75","0"
"227352","316","552","95.75","67.75","0"
"227353","316","553","96.25","67.75","0"
"227354","316","554","96.75","67.75","0"
"227355","316","555","97.25","67.75","0"
"227356","316","556","97.75","67.75","0"
"227357","316","557","98.25","67.75","0"
"227358","316","558","98.75","67.75","0"
"227359","316","559","99.25","67.75","0"
"227360","316","560","99.75","67.75","0"
"227361","316","561","100.25","67.75","0"
"227362","316","562","100.75","67.75","0"
"227363","316","563","101.25","67.75","0"
"227364","316","564","101.75","67.75","0"
"227365","316","565","102.25","67.75","0"
"227366","316","566","102.75","67.75","0"
"227367","316","567","103.25","67.75","0"
"227368","316","568","103.75","67.75","0"
"227369","316","569","104.25","67.75","0"
"227370","316","570","104.75","67.75","0"
"227371","316","571","105.25","67.75","0"
"227372","316","572","105.75","67.75","0"
"227373","316","573","106.25","67.75","0"
"227374","316","574","106.75","67.75","0"
"227375","316","575","107.25","67.75","0"
"227376","316","576","107.75","67.75","0"
"227377","316","577","108.25","67.75","0"
"227378","316","578","108.75","67.75","0"
"227379","316","579","109.25","67.75","0"
"227380","316","580","109.75","67.75","0"
"227381","316","581","110.25","67.75","0"
"227382","316","582","110.75","67.75","0"
"227383","316","583","111.25","67.75","0"
"227384","316","584","111.75","67.75","0"
"227385","316","585","112.25","67.75","0"
"227386","316","586","112.75","67.75","0"
"227387","316","587","113.25","67.75","0"
"227388","316","588","113.75","67.75","0"
"227389","316","589","114.25","67.75","0"
"227390","316","590","114.75","67.75","0"
"227391","316","591","115.25","67.75","0"
"227392","316","592","115.75","67.75","0"
"227393","316","593","116.25","67.75","0"
"227394","316","594","116.75","67.75","0"
"227395","316","595","117.25","67.75","0"
"227396","316","596","117.75","67.75","0"
"227397","316","597","118.25","67.75","0"
"227398","316","598","118.75","67.75","0"
"227399","316","599","119.25","67.75","0"
"227400","316","600","119.75","67.75","0"
"227401","316","601","120.25","67.75","0"
"227402","316","602","120.75","67.75","0"
"227403","316","603","121.25","67.75","0"
"227404","316","604","121.75","67.75","0"
"227405","316","605","122.25","67.75","0"
"227406","316","606","122.75","67.75","0"
"227407","316","607","123.25","67.75","0"
"227408","316","608","123.75","67.75","0"
"227409","316","609","124.25","67.75","0"
"227410","316","610","124.75","67.75","0"
"227411","316","611","125.25","67.75","0"
"227412","316","612","125.75","67.75","0"
"227413","316","613","126.25","67.75","0"
"227414","316","614","126.75","67.75","0"
"227415","316","615","127.25","67.75","0"
"227416","316","616","127.75","67.75","0"
"227417","316","617","128.25","67.75","0"
"227418","316","618","128.75","67.75","0"
"227419","316","619","129.25","67.75","0"
"227420","316","620","129.75","67.75","0"
"227421","316","621","130.25","67.75","0"
"227422","316","622","130.75","67.75","0"
"227423","316","623","131.25","67.75","0"
"227424","316","624","131.75","67.75","0"
"227425","316","625","132.25","67.75","0"
"227426","316","626","132.75","67.75","0"
"227427","316","627","133.25","67.75","0"
"227428","316","628","133.75","67.75","0"
"227429","316","629","134.25","67.75","0"
"227430","316","630","134.75","67.75","0"
"227431","316","631","135.25","67.75","0"
"227432","316","632","135.75","67.75","0"
"227433","316","633","136.25","67.75","0"
"227434","316","634","136.75","67.75","0"
"227435","316","635","137.25","67.75","0"
"227436","316","636","137.75","67.75","0"
"227437","316","637","138.25","67.75","0"
"227438","316","638","138.75","67.75","0"
"227439","316","639","139.25","67.75","0"
"227440","316","640","139.75","67.75","0"
"227441","316","641","140.25","67.75","0"
"227442","316","642","140.75","67.75","0"
"227443","316","643","141.25","67.75","0"
"227444","316","644","141.75","67.75","0"
"227445","316","645","142.25","67.75","0"
"227446","316","646","142.75","67.75","0"
"227447","316","647","143.25","67.75","0"
"227448","316","648","143.75","67.75","0"
"227449","316","649","144.25","67.75","0"
"227450","316","650","144.75","67.75","0"
"227451","316","651","145.25","67.75","0"
"227452","316","652","145.75","67.75","0"
"227453","316","653","146.25","67.75","0"
"227454","316","654","146.75","67.75","0"
"227455","316","655","147.25","67.75","0"
"227456","316","656","147.75","67.75","0"
"227457","316","657","148.25","67.75","0"
"227458","316","658","148.75","67.75","0"
"227459","316","659","149.25","67.75","0"
"227460","316","660","149.75","67.75","0"
"227461","316","661","150.25","67.75","0"
"227462","316","662","150.75","67.75","0"
"227463","316","663","151.25","67.75","0"
"227464","316","664","151.75","67.75","0"
"227465","316","665","152.25","67.75","0"
"227466","316","666","152.75","67.75","0"
"227467","316","667","153.25","67.75","0"
"227468","316","668","153.75","67.75","0"
"227469","316","669","154.25","67.75","0"
"227470","316","670","154.75","67.75","0"
"227471","316","671","155.25","67.75","0"
"227472","316","672","155.75","67.75","0"
"227473","316","673","156.25","67.75","0"
"227474","316","674","156.75","67.75","0"
"227475","316","675","157.25","67.75","0"
"227476","316","676","157.75","67.75","0"
"227477","316","677","158.25","67.75","0"
"227478","316","678","158.75","67.75","0"
"227479","316","679","159.25","67.75","0"
"227480","316","680","159.75","67.75","0"
"227481","316","681","160.25","67.75","0"
"227482","316","682","160.75","67.75","0"
"227483","316","683","161.25","67.75","0"
"227484","316","684","161.75","67.75","0"
"227485","316","685","162.25","67.75","0"
"227486","316","686","162.75","67.75","0"
"227487","316","687","163.25","67.75","0"
"227488","316","688","163.75","67.75","0"
"227489","316","689","164.25","67.75","0"
"227490","316","690","164.75","67.75","0"
"227491","316","691","165.25","67.75","0"
"227492","316","692","165.75","67.75","0"
"227493","316","693","166.25","67.75","0"
"227494","316","694","166.75","67.75","0"
"227495","316","695","167.25","67.75","0"
"227496","316","696","167.75","67.75","0"
"227497","316","697","168.25","67.75","0"
"227498","316","698","168.75","67.75","0"
"227499","316","699","169.25","67.75","0"
"227500","316","700","169.75","67.75","0"
"227501","316","701","170.25","67.75","0"
"227502","316","702","170.75","67.75","0"
"227503","316","703","171.25","67.75","0"
"227504","316","704","171.75","67.75","0"
"227505","316","705","172.25","67.75","0"
"227506","316","706","172.75","67.75","0"
"227507","316","707","173.25","67.75","0"
"227508","316","708","173.75","67.75","0"
"227509","316","709","174.25","67.75","0"
"227510","316","710","174.75","67.75","0"
"227511","316","711","175.25","67.75","0"
"227512","316","712","175.75","67.75","0"
"227513","316","713","176.25","67.75","0"
"227514","316","714","176.75","67.75","0"
"227515","316","715","177.25","67.75","0"
"227516","316","716","177.75","67.75","0"
"227517","316","717","178.25","67.75","0"
"227518","316","718","178.75","67.75","0"
"227519","316","719","179.25","67.75","0"
"227520","316","720","179.75","67.75","0"
"227521","317","1","-179.75","68.25","0"
"227522","317","2","-179.25","68.25","0"
"227523","317","3","-178.75","68.25","0"
"227524","317","4","-178.25","68.25","0"
"227525","317","5","-177.75","68.25","0"
"227526","317","6","-177.25","68.25","0"
"227527","317","7","-176.75","68.25","0"
"227547","317","27","-166.75","68.25","0"
"227548","317","28","-166.25","68.25","0"
"227549","317","29","-165.75","68.25","0"
"227550","317","30","-165.25","68.25","0"
"227551","317","31","-164.75","68.25","0"
"227552","317","32","-164.25","68.25","0"
"227553","317","33","-163.75","68.25","0"
"227554","317","34","-163.25","68.25","0"
"227555","317","35","-162.75","68.25","0"
"227556","317","36","-162.25","68.25","0"
"227557","317","37","-161.75","68.25","0.006207325"
"227558","317","38","-161.25","68.25","0"
"227559","317","39","-160.75","68.25","0"
"227560","317","40","-160.25","68.25","0"
"227561","317","41","-159.75","68.25","0"
"227562","317","42","-159.25","68.25","0"
"227563","317","43","-158.75","68.25","0"
"227564","317","44","-158.25","68.25","0"
"227565","317","45","-157.75","68.25","0"
"227566","317","46","-157.25","68.25","0"
"227567","317","47","-156.75","68.25","0"
"227568","317","48","-156.25","68.25","0"
"227569","317","49","-155.75","68.25","0"
"227570","317","50","-155.25","68.25","0"
"227571","317","51","-154.75","68.25","0"
"227572","317","52","-154.25","68.25","0"
"227573","317","53","-153.75","68.25","0"
"227574","317","54","-153.25","68.25","0"
"227575","317","55","-152.75","68.25","0"
"227576","317","56","-152.25","68.25","0"
"227577","317","57","-151.75","68.25","0"
"227578","317","58","-151.25","68.25","0"
"227579","317","59","-150.75","68.25","0"
"227580","317","60","-150.25","68.25","0"
"227581","317","61","-149.75","68.25","0"
"227582","317","62","-149.25","68.25","0"
"227583","317","63","-148.75","68.25","0"
"227584","317","64","-148.25","68.25","0"
"227585","317","65","-147.75","68.25","0"
"227586","317","66","-147.25","68.25","0"
"227587","317","67","-146.75","68.25","0"
"227588","317","68","-146.25","68.25","0"
"227589","317","69","-145.75","68.25","0"
"227590","317","70","-145.25","68.25","0"
"227591","317","71","-144.75","68.25","0"
"227592","317","72","-144.25","68.25","0"
"227593","317","73","-143.75","68.25","0"
"227594","317","74","-143.25","68.25","0"
"227595","317","75","-142.75","68.25","0"
"227596","317","76","-142.25","68.25","0"
"227597","317","77","-141.75","68.25","0"
"227598","317","78","-141.25","68.25","0"
"227599","317","79","-140.75","68.25","0"
"227600","317","80","-140.25","68.25","0"
"227601","317","81","-139.75","68.25","0"
"227602","317","82","-139.25","68.25","0"
"227603","317","83","-138.75","68.25","0"
"227604","317","84","-138.25","68.25","0"
"227605","317","85","-137.75","68.25","0"
"227606","317","86","-137.25","68.25","0"
"227607","317","87","-136.75","68.25","0"
"227608","317","88","-136.25","68.25","0"
"227609","317","89","-135.75","68.25","0"
"227610","317","90","-135.25","68.25","0"
"227611","317","91","-134.75","68.25","0"
"227612","317","92","-134.25","68.25","0"
"227613","317","93","-133.75","68.25","0"
"227614","317","94","-133.25","68.25","0"
"227615","317","95","-132.75","68.25","0"
"227616","317","96","-132.25","68.25","0"
"227617","317","97","-131.75","68.25","0"
"227618","317","98","-131.25","68.25","0"
"227619","317","99","-130.75","68.25","0"
"227620","317","100","-130.25","68.25","0"
"227621","317","101","-129.75","68.25","0"
"227622","317","102","-129.25","68.25","0"
"227623","317","103","-128.75","68.25","0"
"227624","317","104","-128.25","68.25","0"
"227625","317","105","-127.75","68.25","0"
"227626","317","106","-127.25","68.25","0"
"227627","317","107","-126.75","68.25","0"
"227628","317","108","-126.25","68.25","0"
"227629","317","109","-125.75","68.25","0"
"227630","317","110","-125.25","68.25","0"
"227631","317","111","-124.75","68.25","0"
"227632","317","112","-124.25","68.25","0"
"227633","317","113","-123.75","68.25","0"
"227634","317","114","-123.25","68.25","0"
"227635","317","115","-122.75","68.25","0"
"227636","317","116","-122.25","68.25","0"
"227637","317","117","-121.75","68.25","0"
"227638","317","118","-121.25","68.25","0"
"227639","317","119","-120.75","68.25","0"
"227640","317","120","-120.25","68.25","0"
"227641","317","121","-119.75","68.25","0"
"227642","317","122","-119.25","68.25","0"
"227643","317","123","-118.75","68.25","0"
"227644","317","124","-118.25","68.25","0"
"227645","317","125","-117.75","68.25","0"
"227646","317","126","-117.25","68.25","0"
"227647","317","127","-116.75","68.25","0"
"227648","317","128","-116.25","68.25","0"
"227649","317","129","-115.75","68.25","0"
"227650","317","130","-115.25","68.25","0"
"227651","317","131","-114.75","68.25","0"
"227652","317","132","-114.25","68.25","0"
"227654","317","134","-113.25","68.25","0"
"227655","317","135","-112.75","68.25","0"
"227656","317","136","-112.25","68.25","0"
"227657","317","137","-111.75","68.25","0"
"227658","317","138","-111.25","68.25","0"
"227659","317","139","-110.75","68.25","0"
"227660","317","140","-110.25","68.25","0"
"227661","317","141","-109.75","68.25","0"
"227662","317","142","-109.25","68.25","0"
"227663","317","143","-108.75","68.25","0"
"227664","317","144","-108.25","68.25","0"
"227665","317","145","-107.75","68.25","0"
"227666","317","146","-107.25","68.25","0"
"227667","317","147","-106.75","68.25","0"
"227668","317","148","-106.25","68.25","0"
"227669","317","149","-105.75","68.25","0"
"227670","317","150","-105.25","68.25","0"
"227671","317","151","-104.75","68.25","0"
"227672","317","152","-104.25","68.25","0"
"227673","317","153","-103.75","68.25","0"
"227674","317","154","-103.25","68.25","0"
"227683","317","163","-98.75","68.25","0"
"227684","317","164","-98.25","68.25","0"
"227685","317","165","-97.75","68.25","0"
"227686","317","166","-97.25","68.25","0"
"227687","317","167","-96.75","68.25","0"
"227688","317","168","-96.25","68.25","0"
"227689","317","169","-95.75","68.25","0"
"227690","317","170","-95.25","68.25","0"
"227691","317","171","-94.75","68.25","0"
"227692","317","172","-94.25","68.25","0"
"227693","317","173","-93.75","68.25","0"
"227694","317","174","-93.25","68.25","0"
"227695","317","175","-92.75","68.25","0"
"227696","317","176","-92.25","68.25","0"
"227697","317","177","-91.75","68.25","0"
"227698","317","178","-91.25","68.25","0"
"227699","317","179","-90.75","68.25","0"
"227700","317","180","-90.25","68.25","0"
"227701","317","181","-89.75","68.25","0"
"227702","317","182","-89.25","68.25","0"
"227703","317","183","-88.75","68.25","0"
"227704","317","184","-88.25","68.25","0"
"227705","317","185","-87.75","68.25","0"
"227707","317","187","-86.75","68.25","0"
"227708","317","188","-86.25","68.25","0"
"227709","317","189","-85.75","68.25","0"
"227710","317","190","-85.25","68.25","0"
"227711","317","191","-84.75","68.25","0"
"227712","317","192","-84.25","68.25","0"
"227713","317","193","-83.75","68.25","0"
"227714","317","194","-83.25","68.25","0"
"227715","317","195","-82.75","68.25","0"
"227716","317","196","-82.25","68.25","0"
"227717","317","197","-81.75","68.25","0"
"227722","317","202","-79.25","68.25","0"
"227723","317","203","-78.75","68.25","0"
"227726","317","206","-77.25","68.25","0"
"227727","317","207","-76.75","68.25","0"
"227728","317","208","-76.25","68.25","0"
"227729","317","209","-75.75","68.25","0"
"227730","317","210","-75.25","68.25","0"
"227731","317","211","-74.75","68.25","0"
"227732","317","212","-74.25","68.25","0"
"227733","317","213","-73.75","68.25","0"
"227734","317","214","-73.25","68.25","0"
"227735","317","215","-72.75","68.25","0"
"227736","317","216","-72.25","68.25","0"
"227737","317","217","-71.75","68.25","0"
"227738","317","218","-71.25","68.25","0"
"227739","317","219","-70.75","68.25","0"
"227740","317","220","-70.25","68.25","0"
"227741","317","221","-69.75","68.25","0"
"227742","317","222","-69.25","68.25","0"
"227743","317","223","-68.75","68.25","0"
"227744","317","224","-68.25","68.25","0"
"227745","317","225","-67.75","68.25","0"
"227746","317","226","-67.25","68.25","0"
"227747","317","227","-66.75","68.25","0"
"227748","317","228","-66.25","68.25","0"
"227749","317","229","-65.75","68.25","0"
"227750","317","230","-65.25","68.25","0"
"227751","317","231","-64.75","68.25","0"
"227906","317","386","12.75","68.25","0"
"227907","317","387","13.25","68.25","0"
"227908","317","388","13.75","68.25","0.05246913"
"227909","317","389","14.25","68.25","0.00617284"
"227910","317","390","14.75","68.25","0.04629629"
"227911","317","391","15.25","68.25","0"
"227912","317","392","15.75","68.25","0"
"227913","317","393","16.25","68.25","0.0154321"
"227914","317","394","16.75","68.25","0.05555556"
"227915","317","395","17.25","68.25","0"
"227916","317","396","17.75","68.25","0"
"227917","317","397","18.25","68.25","0"
"227918","317","398","18.75","68.25","0"
"227919","317","399","19.25","68.25","0"
"227920","317","400","19.75","68.25","0"
"227921","317","401","20.25","68.25","0"
"227922","317","402","20.75","68.25","0"
"227923","317","403","21.25","68.25","0"
"227924","317","404","21.75","68.25","0"
"227925","317","405","22.25","68.25","0"
"227926","317","406","22.75","68.25","0"
"227927","317","407","23.25","68.25","0"
"227928","317","408","23.75","68.25","0"
"227929","317","409","24.25","68.25","0"
"227930","317","410","24.75","68.25","0"
"227931","317","411","25.25","68.25","0"
"227932","317","412","25.75","68.25","0"
"227933","317","413","26.25","68.25","0"
"227934","317","414","26.75","68.25","0"
"227935","317","415","27.25","68.25","0"
"227936","317","416","27.75","68.25","0"
"227937","317","417","28.25","68.25","0"
"227938","317","418","28.75","68.25","0"
"227939","317","419","29.25","68.25","0"
"227940","317","420","29.75","68.25","0"
"227941","317","421","30.25","68.25","0"
"227942","317","422","30.75","68.25","0"
"227943","317","423","31.25","68.25","0"
"227944","317","424","31.75","68.25","0"
"227945","317","425","32.25","68.25","0"
"227946","317","426","32.75","68.25","0"
"227947","317","427","33.25","68.25","0"
"227948","317","428","33.75","68.25","0"
"227949","317","429","34.25","68.25","0"
"227950","317","430","34.75","68.25","0"
"227951","317","431","35.25","68.25","0"
"227952","317","432","35.75","68.25","0"
"227953","317","433","36.25","68.25","0"
"227954","317","434","36.75","68.25","0"
"227955","317","435","37.25","68.25","0"
"227956","317","436","37.75","68.25","0"
"227957","317","437","38.25","68.25","0"
"227958","317","438","38.75","68.25","0"
"227959","317","439","39.25","68.25","0"
"227960","317","440","39.75","68.25","0"
"227961","317","441","40.25","68.25","0"
"227968","317","448","43.75","68.25","0"
"227969","317","449","44.25","68.25","0"
"227970","317","450","44.75","68.25","0"
"227971","317","451","45.25","68.25","0"
"227972","317","452","45.75","68.25","0"
"227973","317","453","46.25","68.25","0"
"227974","317","454","46.75","68.25","0"
"227980","317","460","49.75","68.25","0"
"227981","317","461","50.25","68.25","0"
"227982","317","462","50.75","68.25","0"
"227983","317","463","51.25","68.25","0"
"227984","317","464","51.75","68.25","0"
"227985","317","465","52.25","68.25","0"
"227986","317","466","52.75","68.25","0"
"227987","317","467","53.25","68.25","0"
"227988","317","468","53.75","68.25","0"
"227989","317","469","54.25","68.25","0"
"227990","317","470","54.75","68.25","0"
"227991","317","471","55.25","68.25","0"
"227992","317","472","55.75","68.25","0"
"227993","317","473","56.25","68.25","0"
"227994","317","474","56.75","68.25","0"
"227995","317","475","57.25","68.25","0"
"227996","317","476","57.75","68.25","0"
"227997","317","477","58.25","68.25","0"
"227998","317","478","58.75","68.25","0"
"227999","317","479","59.25","68.25","0"
"228000","317","480","59.75","68.25","0"
"228001","317","481","60.25","68.25","0"
"228002","317","482","60.75","68.25","0"
"228003","317","483","61.25","68.25","0"
"228004","317","484","61.75","68.25","0"
"228005","317","485","62.25","68.25","0"
"228006","317","486","62.75","68.25","0"
"228007","317","487","63.25","68.25","0"
"228008","317","488","63.75","68.25","0"
"228009","317","489","64.25","68.25","0"
"228010","317","490","64.75","68.25","0"
"228011","317","491","65.25","68.25","0"
"228012","317","492","65.75","68.25","0"
"228013","317","493","66.25","68.25","0"
"228014","317","494","66.75","68.25","0"
"228015","317","495","67.25","68.25","0"
"228016","317","496","67.75","68.25","0"
"228017","317","497","68.25","68.25","0"
"228018","317","498","68.75","68.25","0"
"228019","317","499","69.25","68.25","0"
"228020","317","500","69.75","68.25","0"
"228021","317","501","70.25","68.25","0"
"228022","317","502","70.75","68.25","0"
"228023","317","503","71.25","68.25","0"
"228024","317","504","71.75","68.25","0"
"228025","317","505","72.25","68.25","0"
"228026","317","506","72.75","68.25","0"
"228027","317","507","73.25","68.25","0"
"228028","317","508","73.75","68.25","0"
"228029","317","509","74.25","68.25","0"
"228030","317","510","74.75","68.25","0"
"228031","317","511","75.25","68.25","0"
"228032","317","512","75.75","68.25","0"
"228033","317","513","76.25","68.25","0"
"228034","317","514","76.75","68.25","0"
"228035","317","515","77.25","68.25","0"
"228036","317","516","77.75","68.25","0"
"228037","317","517","78.25","68.25","0"
"228038","317","518","78.75","68.25","0"
"228039","317","519","79.25","68.25","0"
"228040","317","520","79.75","68.25","0"
"228041","317","521","80.25","68.25","0"
"228042","317","522","80.75","68.25","0"
"228043","317","523","81.25","68.25","0"
"228044","317","524","81.75","68.25","0"
"228045","317","525","82.25","68.25","0"
"228046","317","526","82.75","68.25","0"
"228047","317","527","83.25","68.25","0"
"228048","317","528","83.75","68.25","0"
"228049","317","529","84.25","68.25","0"
"228050","317","530","84.75","68.25","0"
"228051","317","531","85.25","68.25","0"
"228052","317","532","85.75","68.25","0"
"228053","317","533","86.25","68.25","0"
"228054","317","534","86.75","68.25","0"
"228055","317","535","87.25","68.25","0"
"228056","317","536","87.75","68.25","0"
"228057","317","537","88.25","68.25","0"
"228058","317","538","88.75","68.25","0"
"228059","317","539","89.25","68.25","0"
"228060","317","540","89.75","68.25","0"
"228061","317","541","90.25","68.25","0"
"228062","317","542","90.75","68.25","0"
"228063","317","543","91.25","68.25","0"
"228064","317","544","91.75","68.25","0"
"228065","317","545","92.25","68.25","0"
"228066","317","546","92.75","68.25","0"
"228067","317","547","93.25","68.25","0"
"228068","317","548","93.75","68.25","0"
"228069","317","549","94.25","68.25","0"
"228070","317","550","94.75","68.25","0"
"228071","317","551","95.25","68.25","0"
"228072","317","552","95.75","68.25","0"
"228073","317","553","96.25","68.25","0"
"228074","317","554","96.75","68.25","0"
"228075","317","555","97.25","68.25","0"
"228076","317","556","97.75","68.25","0"
"228077","317","557","98.25","68.25","0"
"228078","317","558","98.75","68.25","0"
"228079","317","559","99.25","68.25","0"
"228080","317","560","99.75","68.25","0"
"228081","317","561","100.25","68.25","0"
"228082","317","562","100.75","68.25","0"
"228083","317","563","101.25","68.25","0"
"228084","317","564","101.75","68.25","0"
"228085","317","565","102.25","68.25","0"
"228086","317","566","102.75","68.25","0"
"228087","317","567","103.25","68.25","0"
"228088","317","568","103.75","68.25","0"
"228089","317","569","104.25","68.25","0"
"228090","317","570","104.75","68.25","0"
"228091","317","571","105.25","68.25","0"
"228092","317","572","105.75","68.25","0"
"228093","317","573","106.25","68.25","0"
"228094","317","574","106.75","68.25","0"
"228095","317","575","107.25","68.25","0"
"228096","317","576","107.75","68.25","0"
"228097","317","577","108.25","68.25","0"
"228098","317","578","108.75","68.25","0"
"228099","317","579","109.25","68.25","0"
"228100","317","580","109.75","68.25","0"
"228101","317","581","110.25","68.25","0"
"228102","317","582","110.75","68.25","0"
"228103","317","583","111.25","68.25","0"
"228104","317","584","111.75","68.25","0"
"228105","317","585","112.25","68.25","0"
"228106","317","586","112.75","68.25","0"
"228107","317","587","113.25","68.25","0"
"228108","317","588","113.75","68.25","0"
"228109","317","589","114.25","68.25","0"
"228110","317","590","114.75","68.25","0"
"228111","317","591","115.25","68.25","0"
"228112","317","592","115.75","68.25","0"
"228113","317","593","116.25","68.25","0"
"228114","317","594","116.75","68.25","0"
"228115","317","595","117.25","68.25","0"
"228116","317","596","117.75","68.25","0"
"228117","317","597","118.25","68.25","0"
"228118","317","598","118.75","68.25","0"
"228119","317","599","119.25","68.25","0"
"228120","317","600","119.75","68.25","0"
"228121","317","601","120.25","68.25","0"
"228122","317","602","120.75","68.25","0"
"228123","317","603","121.25","68.25","0"
"228124","317","604","121.75","68.25","0"
"228125","317","605","122.25","68.25","0"
"228126","317","606","122.75","68.25","0"
"228127","317","607","123.25","68.25","0"
"228128","317","608","123.75","68.25","0"
"228129","317","609","124.25","68.25","0"
"228130","317","610","124.75","68.25","0"
"228131","317","611","125.25","68.25","0"
"228132","317","612","125.75","68.25","0"
"228133","317","613","126.25","68.25","0"
"228134","317","614","126.75","68.25","0"
"228135","317","615","127.25","68.25","0"
"228136","317","616","127.75","68.25","0"
"228137","317","617","128.25","68.25","0"
"228138","317","618","128.75","68.25","0"
"228139","317","619","129.25","68.25","0"
"228140","317","620","129.75","68.25","0"
"228141","317","621","130.25","68.25","0"
"228142","317","622","130.75","68.25","0"
"228143","317","623","131.25","68.25","0"
"228144","317","624","131.75","68.25","0"
"228145","317","625","132.25","68.25","0"
"228146","317","626","132.75","68.25","0"
"228147","317","627","133.25","68.25","0"
"228148","317","628","133.75","68.25","0"
"228149","317","629","134.25","68.25","0"
"228150","317","630","134.75","68.25","0"
"228151","317","631","135.25","68.25","0"
"228152","317","632","135.75","68.25","0"
"228153","317","633","136.25","68.25","0"
"228154","317","634","136.75","68.25","0"
"228155","317","635","137.25","68.25","0"
"228156","317","636","137.75","68.25","0"
"228157","317","637","138.25","68.25","0"
"228158","317","638","138.75","68.25","0"
"228159","317","639","139.25","68.25","0"
"228160","317","640","139.75","68.25","0"
"228161","317","641","140.25","68.25","0"
"228162","317","642","140.75","68.25","0"
"228163","317","643","141.25","68.25","0"
"228164","317","644","141.75","68.25","0"
"228165","317","645","142.25","68.25","0"
"228166","317","646","142.75","68.25","0"
"228167","317","647","143.25","68.25","0"
"228168","317","648","143.75","68.25","0"
"228169","317","649","144.25","68.25","0"
"228170","317","650","144.75","68.25","0"
"228171","317","651","145.25","68.25","0"
"228172","317","652","145.75","68.25","0"
"228173","317","653","146.25","68.25","0"
"228174","317","654","146.75","68.25","0"
"228175","317","655","147.25","68.25","0"
"228176","317","656","147.75","68.25","0"
"228177","317","657","148.25","68.25","0"
"228178","317","658","148.75","68.25","0"
"228179","317","659","149.25","68.25","0"
"228180","317","660","149.75","68.25","0"
"228181","317","661","150.25","68.25","0"
"228182","317","662","150.75","68.25","0"
"228183","317","663","151.25","68.25","0"
"228184","317","664","151.75","68.25","0"
"228185","317","665","152.25","68.25","0"
"228186","317","666","152.75","68.25","0"
"228187","317","667","153.25","68.25","0"
"228188","317","668","153.75","68.25","0"
"228189","317","669","154.25","68.25","0"
"228190","317","670","154.75","68.25","0"
"228191","317","671","155.25","68.25","0"
"228192","317","672","155.75","68.25","0"
"228193","317","673","156.25","68.25","0"
"228194","317","674","156.75","68.25","0"
"228195","317","675","157.25","68.25","0"
"228196","317","676","157.75","68.25","0"
"228197","317","677","158.25","68.25","0"
"228198","317","678","158.75","68.25","0"
"228199","317","679","159.25","68.25","0"
"228200","317","680","159.75","68.25","0"
"228201","317","681","160.25","68.25","0"
"228202","317","682","160.75","68.25","0"
"228203","317","683","161.25","68.25","0"
"228204","317","684","161.75","68.25","0"
"228205","317","685","162.25","68.25","0"
"228206","317","686","162.75","68.25","0"
"228207","317","687","163.25","68.25","0"
"228208","317","688","163.75","68.25","0"
"228209","317","689","164.25","68.25","0"
"228210","317","690","164.75","68.25","0"
"228211","317","691","165.25","68.25","0"
"228212","317","692","165.75","68.25","0"
"228213","317","693","166.25","68.25","0"
"228214","317","694","166.75","68.25","0"
"228215","317","695","167.25","68.25","0"
"228216","317","696","167.75","68.25","0"
"228217","317","697","168.25","68.25","0"
"228218","317","698","168.75","68.25","0"
"228219","317","699","169.25","68.25","0"
"228220","317","700","169.75","68.25","0"
"228221","317","701","170.25","68.25","0"
"228222","317","702","170.75","68.25","0"
"228223","317","703","171.25","68.25","0"
"228224","317","704","171.75","68.25","0"
"228225","317","705","172.25","68.25","0"
"228226","317","706","172.75","68.25","0"
"228227","317","707","173.25","68.25","0"
"228228","317","708","173.75","68.25","0"
"228229","317","709","174.25","68.25","0"
